,subject_id,workflow_id_x,task,reducer,data.yes,data.aggregation_version,data.no,data.the-radio-source-is-showing-extended-morphology,data.yes-there-seem-to-be-associated-regions-close-to-the-central-source,data.yes-it-looks-like-a-radio-point-source,data.no-nearby-marked-regions-seem-associated-with-the-central-source,multi-source,homogeneous,point-star,oddORnot-sure,core-in-diffuse,Sum,Total_Class,multiFrac,homoFrac,pointFrac,unsureOddFrac,coreFrac,ext_radFrac,point_radFrac,flag_rad_point,flag_rad_extended,flag_rad_unsure,flag_optical_counterpart,project_id,workflow_id_y,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at,Filename,LCurl
1295,91319324,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010201-715537.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c6bdaecd-7ef0-4d16-95ef-552872cff2dd.png""}",5,2024-09-02 11:21:36 UTC,classification_count,2023-08-17 10:04:43 UTC,2023-08-17 10:04:43 UTC,010201-715537.png,https://panoptes-uploads.zooniverse.org/subject_location/c6bdaecd-7ef0-4d16-95ef-552872cff2dd.png
1296,91319325,24257,T0,question_reducer,5.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010221-714425.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png""}",5,2024-08-30 16:47:27 UTC,classification_count,2023-08-17 10:04:44 UTC,2023-08-17 10:04:44 UTC,010221-714425.png,https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png
1297,91319325,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,0.4,0.4,0.0,0.2,0.0,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010221-714425.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png""}",5,2024-08-30 16:47:27 UTC,classification_count,2023-08-17 10:04:44 UTC,2023-08-17 10:04:44 UTC,010221-714425.png,https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png
1298,91319325,24257,T5,question_reducer,0.0,4.1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010221-714425.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png""}",5,2024-08-30 16:47:27 UTC,classification_count,2023-08-17 10:04:44 UTC,2023-08-17 10:04:44 UTC,010221-714425.png,https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png
1299,91319325,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010221-714425.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png""}",5,2024-08-30 16:47:27 UTC,classification_count,2023-08-17 10:04:44 UTC,2023-08-17 10:04:44 UTC,010221-714425.png,https://panoptes-uploads.zooniverse.org/subject_location/1705cb2b-8231-4a2d-bf39-ffc9694729a8.png
1300,91319326,24257,T0,question_reducer,5.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010307-720627.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png""}",5,2024-09-06 18:35:49 UTC,classification_count,2023-08-17 10:04:46 UTC,2023-08-17 10:04:46 UTC,010307-720627.png,https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png
1301,91319326,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.8,0.0,0.0,0.2,0.0,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010307-720627.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png""}",5,2024-09-06 18:35:49 UTC,classification_count,2023-08-17 10:04:46 UTC,2023-08-17 10:04:46 UTC,010307-720627.png,https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png
1302,91319326,24257,T5,question_reducer,0.0,4.1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010307-720627.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png""}",5,2024-09-06 18:35:49 UTC,classification_count,2023-08-17 10:04:46 UTC,2023-08-17 10:04:46 UTC,010307-720627.png,https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png
1303,91319326,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010307-720627.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png""}",5,2024-09-06 18:35:49 UTC,classification_count,2023-08-17 10:04:46 UTC,2023-08-17 10:04:46 UTC,010307-720627.png,https://panoptes-uploads.zooniverse.org/subject_location/d44fa38a-765f-4d73-bf91-e56e4593ab47.png
1304,91319327,24257,T0,question_reducer,0.0,4.1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010312-721958.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png""}",5,2024-09-06 17:59:34 UTC,classification_count,2023-08-17 10:04:47 UTC,2023-08-17 10:04:47 UTC,010312-721958.png,https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png
1305,91319327,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010312-721958.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png""}",5,2024-09-06 17:59:34 UTC,classification_count,2023-08-17 10:04:47 UTC,2023-08-17 10:04:47 UTC,010312-721958.png,https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png
1306,91319327,24257,T5,question_reducer,0.0,4.1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010312-721958.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png""}",5,2024-09-06 17:59:34 UTC,classification_count,2023-08-17 10:04:47 UTC,2023-08-17 10:04:47 UTC,010312-721958.png,https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png
1307,91319327,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010312-721958.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png""}",5,2024-09-06 17:59:34 UTC,classification_count,2023-08-17 10:04:47 UTC,2023-08-17 10:04:47 UTC,010312-721958.png,https://panoptes-uploads.zooniverse.org/subject_location/0b6d7d36-4c25-41f4-9119-59db1b54e66b.png
1308,91319328,24257,T0,question_reducer,5.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010344-712605.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png""}",5,2024-09-06 17:35:22 UTC,classification_count,2023-08-17 10:04:48 UTC,2023-08-17 10:04:48 UTC,010344-712605.png,https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png
1309,91319328,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,0.2,0.0,0.4,0.2,0.2,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010344-712605.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png""}",5,2024-09-06 17:35:22 UTC,classification_count,2023-08-17 10:04:48 UTC,2023-08-17 10:04:48 UTC,010344-712605.png,https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png
1310,91319328,24257,T5,question_reducer,0.0,4.1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010344-712605.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png""}",5,2024-09-06 17:35:22 UTC,classification_count,2023-08-17 10:04:48 UTC,2023-08-17 10:04:48 UTC,010344-712605.png,https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png
1311,91319328,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010344-712605.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png""}",5,2024-09-06 17:35:22 UTC,classification_count,2023-08-17 10:04:48 UTC,2023-08-17 10:04:48 UTC,010344-712605.png,https://panoptes-uploads.zooniverse.org/subject_location/c276568e-ba18-4125-85ea-6556fe3d478b.png
1312,91319329,24257,T0,question_reducer,5.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010420-713606.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png""}",5,2024-09-02 11:47:12 UTC,classification_count,2023-08-17 10:04:49 UTC,2023-08-17 10:04:49 UTC,010420-713606.png,https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png
1313,91319329,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.2,0.4,0.0,0.4,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010420-713606.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png""}",5,2024-09-02 11:47:12 UTC,classification_count,2023-08-17 10:04:49 UTC,2023-08-17 10:04:49 UTC,010420-713606.png,https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png
1314,91319329,24257,T5,question_reducer,0.0,4.1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010420-713606.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png""}",5,2024-09-02 11:47:12 UTC,classification_count,2023-08-17 10:04:49 UTC,2023-08-17 10:04:49 UTC,010420-713606.png,https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png
1315,91319329,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010420-713606.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png""}",5,2024-09-02 11:47:12 UTC,classification_count,2023-08-17 10:04:49 UTC,2023-08-17 10:04:49 UTC,010420-713606.png,https://panoptes-uploads.zooniverse.org/subject_location/7df8cce8-fe58-4e63-a5d2-f27c7bd45101.png
1316,91319330,24257,T0,question_reducer,3.0,4.1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010438-715246.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png""}",5,2024-08-30 16:46:53 UTC,classification_count,2023-08-17 10:04:51 UTC,2023-08-17 10:04:51 UTC,010438-715246.png,https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png
1317,91319330,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010438-715246.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png""}",5,2024-08-30 16:46:53 UTC,classification_count,2023-08-17 10:04:51 UTC,2023-08-17 10:04:51 UTC,010438-715246.png,https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png
1318,91319330,24257,T5,question_reducer,0.0,4.1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010438-715246.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png""}",5,2024-08-30 16:46:53 UTC,classification_count,2023-08-17 10:04:51 UTC,2023-08-17 10:04:51 UTC,010438-715246.png,https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png
1319,91319330,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010438-715246.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png""}",5,2024-08-30 16:46:53 UTC,classification_count,2023-08-17 10:04:51 UTC,2023-08-17 10:04:51 UTC,010438-715246.png,https://panoptes-uploads.zooniverse.org/subject_location/d1b40e7b-af37-44bc-8464-8f2fc53dc25e.png
1320,91319331,24257,T0,question_reducer,1.0,4.1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010456-713923.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png""}",5,2024-09-06 18:56:03 UTC,classification_count,2023-08-17 10:04:52 UTC,2023-08-17 10:04:52 UTC,010456-713923.png,https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png
1321,91319331,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010456-713923.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png""}",5,2024-09-06 18:56:03 UTC,classification_count,2023-08-17 10:04:52 UTC,2023-08-17 10:04:52 UTC,010456-713923.png,https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png
1322,91319331,24257,T5,question_reducer,0.0,4.1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010456-713923.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png""}",5,2024-09-06 18:56:03 UTC,classification_count,2023-08-17 10:04:52 UTC,2023-08-17 10:04:52 UTC,010456-713923.png,https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png
1323,91319331,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010456-713923.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png""}",5,2024-09-06 18:56:03 UTC,classification_count,2023-08-17 10:04:52 UTC,2023-08-17 10:04:52 UTC,010456-713923.png,https://panoptes-uploads.zooniverse.org/subject_location/1178f680-bfc1-416e-911e-ea2dcd9a7f5e.png
1324,91319332,24257,T0,question_reducer,4.0,4.1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010507-712449.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png""}",5,2024-08-30 16:23:29 UTC,classification_count,2023-08-17 10:04:53 UTC,2023-08-17 10:04:53 UTC,010507-712449.png,https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png
1325,91319332,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.25,0.0,0.5,0.25,0.0,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010507-712449.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png""}",5,2024-08-30 16:23:29 UTC,classification_count,2023-08-17 10:04:53 UTC,2023-08-17 10:04:53 UTC,010507-712449.png,https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png
1326,91319332,24257,T5,question_reducer,0.0,4.1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010507-712449.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png""}",5,2024-08-30 16:23:29 UTC,classification_count,2023-08-17 10:04:53 UTC,2023-08-17 10:04:53 UTC,010507-712449.png,https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png
1327,91319332,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010507-712449.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png""}",5,2024-08-30 16:23:29 UTC,classification_count,2023-08-17 10:04:53 UTC,2023-08-17 10:04:53 UTC,010507-712449.png,https://panoptes-uploads.zooniverse.org/subject_location/7eb04344-0640-4bcc-87f6-d8c6ba5d10ec.png
1328,91319333,24257,T0,question_reducer,0.0,4.1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010634-713715.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png""}",5,2024-09-03 20:15:33 UTC,classification_count,2023-08-17 10:04:54 UTC,2023-08-17 10:04:54 UTC,010634-713715.png,https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png
1329,91319333,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010634-713715.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png""}",5,2024-09-03 20:15:33 UTC,classification_count,2023-08-17 10:04:54 UTC,2023-08-17 10:04:54 UTC,010634-713715.png,https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png
1330,91319333,24257,T5,question_reducer,0.0,4.1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010634-713715.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png""}",5,2024-09-03 20:15:33 UTC,classification_count,2023-08-17 10:04:54 UTC,2023-08-17 10:04:54 UTC,010634-713715.png,https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png
1331,91319333,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010634-713715.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png""}",5,2024-09-03 20:15:33 UTC,classification_count,2023-08-17 10:04:54 UTC,2023-08-17 10:04:54 UTC,010634-713715.png,https://panoptes-uploads.zooniverse.org/subject_location/e2dc4a8e-8c36-4114-9687-473d024f2116.png
1332,91319334,24257,T0,question_reducer,2.0,4.1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010648-721849.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png""}",5,2024-09-02 11:25:21 UTC,classification_count,2023-08-17 10:04:55 UTC,2023-08-17 10:04:55 UTC,010648-721849.png,https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png
1333,91319334,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010648-721849.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png""}",5,2024-09-02 11:25:21 UTC,classification_count,2023-08-17 10:04:55 UTC,2023-08-17 10:04:55 UTC,010648-721849.png,https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png
1334,91319334,24257,T5,question_reducer,0.0,4.1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010648-721849.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png""}",5,2024-09-02 11:25:21 UTC,classification_count,2023-08-17 10:04:55 UTC,2023-08-17 10:04:55 UTC,010648-721849.png,https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png
1335,91319334,24257,T6,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010648-721849.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png""}",5,2024-09-02 11:25:21 UTC,classification_count,2023-08-17 10:04:55 UTC,2023-08-17 10:04:55 UTC,010648-721849.png,https://panoptes-uploads.zooniverse.org/subject_location/e1564380-abb5-4e62-b366-24cd287d22c5.png
1336,91319335,24257,T0,question_reducer,5.0,4.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010710-720103.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2dfbd3d5-e3a2-4d8d-a2be-dae0f99e163f.png""}",5,2024-08-30 17:00:42 UTC,classification_count,2023-08-17 10:04:57 UTC,2023-08-17 10:04:57 UTC,010710-720103.png,https://panoptes-uploads.zooniverse.org/subject_location/2dfbd3d5-e3a2-4d8d-a2be-dae0f99e163f.png
1337,91319335,24257,T3,question_reducer,0.0,4.1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.4,0.0,0.0,0.2,0.4,,,0.0,0.0,0.0,0.0,21111,24257.0,115105,"{""Filename"":""010710-720103.png""}","{""0"":""https://panoptes-uploads.zooniverse.org/subject_location/2dfbd3d5-e3a2-4d8d-a2be-dae0f99e163f.png""}",5,2024-08-30 17:00:42 UTC,classification_count,2023-08-17 10:04:57 UTC,2023-08-17 10:04:57 UTC,010710-720103.png,https://panoptes-uploads.zooniverse.org/subject_location/2dfbd3d5-e3a2-4d8d-a2be-dae0f99e163f.png
